"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","topGenes"
"11","GOBP_ACTIN_CYTOSKELETON_REORGANIZATION","NA","NA","NA","0.23585283208728","NA","104","c(""Arhgdib"", ""Stap1"", ""Ntf3"", ""Syde1"", ""Tek"", ""Parvg"", ""Hcls1"", ""Esam"", ""Abi3"", ""Pdlim4"", ""Plek"", ""Kit"", ""Gmfg"", ""Phpt1"", ""Trpv4"", ""Hax1"")","Arhgdib,Stap1,Ntf3,Syde1,Tek,Parvg,Hcls1,Esam,Abi3,Pdlim4,Plek,Kit,Gmfg,Phpt1,Trpv4,Hax1"
"12","GOBP_ACTIN_FILAMENT_BASED_MOVEMENT","0.128871128871129","0.650882674294525","0.118815039412263","-0.448570542810291","-1.1401402852309","126","c(""Acta2"", ""Ryr2"", ""Myh8"", ""Ctnna3"", ""Ank2"", ""Myh4"", ""Myh3"", ""Atp1a2"", ""Rnf207"", ""Scn5a"", ""Gata4"", ""Kcnj5"", ""Myh2"", ""Cacna1g"", ""Scn3b"", ""Mybpc3"", ""Scn1a"", ""Kcne1"", ""Hcn4"", ""Sgcd"", ""Mylk2"", ""Kcnj3"", ""Myo15"", ""Gjc1"", ""Kcna5"", ""Myh7"", ""Myo5a"", ""Scn4b"", ""Kcne4"", ""Stc1"", ""Gja1"", ""Kcnj8"", ""Gja5"", ""Cacna2d1"", ""Myo1f"", ""Kcnd3"")","Acta2,Ryr2,Myh8,Ctnna3,Ank2,Myh4,Myh3,Atp1a2,Rnf207,Scn5a,Gata4,Kcnj5,Myh2,Cacna1g,Scn3b,Mybpc3,Scn1a,Kcne1,Hcn4,Sgcd,Mylk2,Kcnj3,Myo15,Gjc1,Kcna5,Myh7,Myo5a,Scn4b,Kcne4,Stc1,Gja1,Kcnj8,Gja5,Cacna2d1,Myo1f,Kcnd3"
"13","GOBP_ACTIN_FILAMENT_BASED_TRANSPORT","0.807610993657505","1","0.025411808387565","-0.353590265538725","-0.786773516143703","21","c(""Myo15"", ""Myo5a"", ""Myo1f"", ""Syne2"", ""Myo1e"", ""Fnbp1l"", ""Sun2"", ""Myo19"", ""Myo1h"", ""Myo7a"")","Myo15,Myo5a,Myo1f,Syne2,Myo1e,Fnbp1l,Sun2,Myo19,Myo1h,Myo7a"
"14","GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION","0.998001998001998","1","0.00204130030921835","-0.244044069800678","-0.622242002989197","151","c(""Rhpn1"", ""Tacr1"", ""Add2"", ""Fscn3"", ""Fmn2"", ""Espnl"", ""Tgfb3"", ""Fam107a"", ""Ppm1e"", ""Fscn1"", ""Shroom1"", ""Eln"", ""Arhgap28"", ""Dlc1"", ""Phactr1"", ""Arhgef15"", ""Shank1"", ""Ttc8"", ""Tmeff2"", ""Myoc"", ""Nrp1"", ""Ptger4"", ""Met"", ""Alms1"", ""Itgb5"", ""Asap3"", ""Sorbs1"", ""Tjp1"", ""Ptk2b"", ""S1pr1"", ""Gpr65"", ""Frmd7"", ""Pls3"", ""Arhgef5"", ""Limch1"", ""Nedd9"", ""Spire1"", ""Fermt2"", ""Shank3"", ""Clasp2"", ""Shroom2"", ""Epha1"", ""Srf"", ""Rhpn2"", ""Ppfia1"", ""Synpo"", ""Fam171a1"", ""Ppm1f"", ""Flna"", ""Rock2"", ""Wnt4"", ""Aif1l"")","Rhpn1,Tacr1,Add2,Fscn3,Fmn2,Espnl,Tgfb3,Fam107a,Ppm1e,Fscn1,Shroom1,Eln,Arhgap28,Dlc1,Phactr1,Arhgef15,Shank1,Ttc8,Tmeff2,Myoc,Nrp1,Ptger4,Met,Alms1,Itgb5,Asap3,Sorbs1,Tjp1,Ptk2b,S1pr1,Gpr65,Frmd7,Pls3,Arhgef5,Limch1,Nedd9,Spire1,Fermt2,Shank3,Clasp2,Shroom2,Epha1,Srf,Rhpn2,Ppfia1,Synpo,Fam171a1,Ppm1f,Flna,Rock2,Wnt4,Aif1l"
"15","GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION","0.626139817629179","1","0.0359208664409425","-0.391623270630189","-0.945832533397962","46","c(""Lmod3"", ""Add2"", ""Tmod4"", ""Tmod2"", ""Capza3"", ""Lmod1"")","Lmod3,Add2,Tmod4,Tmod2,Capza3,Lmod1"
"16","GOBP_ACTIN_FILAMENT_ORGANIZATION","1","1","0","-0.226764714017082","-0.58989439647883","396","c(""Rhpn1"", ""Nphs1"", ""Tacr1"", ""Lmod3"", ""Ctnna3"", ""Pfn4"", ""Add2"", ""Enah"", ""Ghsr"", ""Tmod4"", ""Kank4"", ""Tmod2"", ""Fscn3"", ""Fmn2"", ""Espnl"", ""Wasf3"", ""Cass4"", ""Fhod3"", ""Nlrp5"", ""Coro6"", ""Xirp2"", ""Tgfb3"", ""Kirrel"", ""Fam107a"", ""Arhgap40"", ""Rgs4"", ""Gas2l2"", ""Myo15"", ""Capza3"", ""Ppm1e"", ""Lmod1"", ""Csf3"", ""Fscn1"", ""Shroom1"", ""Eln"", ""Arhgap28"", ""Dlc1"", ""Shroom4"", ""Myo5a"", ""Phactr1"", ""Ttn"", ""Actn2"", ""Neb"", ""Arhgef15"", ""Wasf1"", ""Shank1"", ""Ctnna2"", ""Ttc8"", ""Ooep"", ""Myo1f"", ""Tmeff2"", ""Pak3"", ""Cxcl12"", ""Tpm2"", ""Nck2"", 
""Myoc"", ""Nrp1"", ""Ccr7"", ""Nebl"", ""Rnd3"", ""Ptger4"", ""Slit2"", ""Met"", ""Alms1"", ""Tmsb15a"", ""Tmod1"", ""Itgb5"", ""Tnnt2"", ""Daam2"", ""Asap3"", ""Sorbs1"", ""Tjp1"", ""Svil"", ""Jak2"", ""Ptk2b"", ""S1pr1"", ""Gpr65"", ""Pof1b"", ""Frmd7"", ""Pls3"", ""Gm14137"", ""Cyfip2"", ""Arhgef5"", ""Sh3kbp1"", ""Limch1"", ""Hip1"", ""Dbn1"", ""Nedd9"", ""Rnd1"", ""Arhgap12"", ""Alox15"", ""Elmo1"", ""Fchsd1"", ""Spire1"", ""Samd14"", ""Fermt2"", ""Shank3"", ""Sema5a"", ""Clasp2"", ""Shroom2"", ""Fchsd2"", ""Prkci"", ""Epha1"", ""Myo1e"", ""Srf"", ""Cit"", ""Rhof"", ""Vill"", ""Rhpn2"", ""Ppfia1"", 
""Dlg1"", ""Rhoh"", ""Mical2"", ""Synpo"", ""Ermn"", ""Fam171a1"", ""Elmo2"", ""Ppm1f"", ""Flna"", ""Rock2"", ""Myo19"", ""Ccl26"", ""Fmn1"", ""Wnt4"", ""Aif1l"", ""Efs"")","Rhpn1,Nphs1,Tacr1,Lmod3,Ctnna3,Pfn4,Add2,Enah,Ghsr,Tmod4,Kank4,Tmod2,Fscn3,Fmn2,Espnl,Wasf3,Cass4,Fhod3,Nlrp5,Coro6,Xirp2,Tgfb3,Kirrel,Fam107a,Arhgap40,Rgs4,Gas2l2,Myo15,Capza3,Ppm1e,Lmod1,Csf3,Fscn1,Shroom1,Eln,Arhgap28,Dlc1,Shroom4,Myo5a,Phactr1,Ttn,Actn2,Neb,Arhgef15,Wasf1,Shank1,Ctnna2,Ttc8,Ooep,Myo1f,Tmeff2,Pak3,Cxcl12,Tpm2,Nck2,Myoc,Nrp1,Ccr7,Nebl,Rnd3,Ptger4,Slit2,Met,Alms1,Tmsb15a,Tmod1,Itgb5,Tnnt2,Daam2,Asap3,Sorbs1,Tjp1,Svil,Jak2,Ptk2b,S1pr1,Gpr65,Pof1b,Frmd7,Pls3,Gm14137,Cyfip2,Arhgef5,Sh3kbp1,Limch1,Hip1,Dbn1,Nedd9,Rnd1,Arhgap12,Alox15,Elmo1,Fchsd1,Spire1,Samd14,Fermt2,Shank3,Sema5a,Clasp2,Shroom2,Fchsd2,Prkci,Epha1,Myo1e,Srf,Cit,Rhof,Vill,Rhpn2,Ppfia1,Dlg1,Rhoh,Mical2,Synpo,Ermn,Fam171a1,Elmo2,Ppm1f,Flna,Rock2,Myo19,Ccl26,Fmn1,Wnt4,Aif1l,Efs"
"17","GOBP_ACTIN_FILAMENT_POLYMERIZATION","0.994005994005994","1","0.00354273909070668","-0.273241106139958","-0.697179107174847","140","c(""Nphs1"", ""Lmod3"", ""Pfn4"", ""Add2"", ""Tmod4"", ""Kank4"", ""Tmod2"", ""Wasf3"", ""Fhod3"", ""Kirrel"", ""Fam107a"", ""Arhgap40"", ""Capza3"", ""Lmod1"", ""Csf3"", ""Eln"", ""Arhgap28"")","Nphs1,Lmod3,Pfn4,Add2,Tmod4,Kank4,Tmod2,Wasf3,Fhod3,Kirrel,Fam107a,Arhgap40,Capza3,Lmod1,Csf3,Eln,Arhgap28"
"18","GOBP_ACTIN_FILAMENT_SEVERING","0.493506493506494","1","0.231126709673834","0.324965955515207","0.951864982540203","16","c(""Cfl1"", ""Gmfg"", ""Capg"", ""Fmnl1"", ""Gsn"", ""Dstn"", ""Cfl2"")","Cfl1,Gmfg,Capg,Fmnl1,Gsn,Dstn,Cfl2"
"19","GOBP_ACTIN_MEDIATED_CELL_CONTRACTION","0.029","0.306968824940048","0.266350657088526","-0.498217693461889","-1.25660274773062","96","c(""Acta2"", ""Ryr2"", ""Myh8"", ""Ctnna3"", ""Ank2"", ""Myh4"", ""Myh3"", ""Atp1a2"", ""Rnf207"", ""Scn5a"", ""Gata4"", ""Kcnj5"", ""Myh2"", ""Cacna1g"", ""Scn3b"", ""Mybpc3"", ""Scn1a"", ""Kcne1"", ""Hcn4"", ""Sgcd"", ""Mylk2"", ""Kcnj3"", ""Gjc1"", ""Kcna5"", ""Myh7"", ""Scn4b"", ""Kcne4"", ""Stc1"", ""Gja1"", ""Kcnj8"", ""Gja5"")","Acta2,Ryr2,Myh8,Ctnna3,Ank2,Myh4,Myh3,Atp1a2,Rnf207,Scn5a,Gata4,Kcnj5,Myh2,Cacna1g,Scn3b,Mybpc3,Scn1a,Kcne1,Hcn4,Sgcd,Mylk2,Kcnj3,Gjc1,Kcna5,Myh7,Scn4b,Kcne4,Stc1,Gja1,Kcnj8,Gja5"
"20","GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING","0.0432432432432432","0.379493740392393","0.224966093540314","-0.64247034505067","-1.37202395498345","16","c(""Myh8"", ""Myh4"", ""Myh3"", ""Myh2"", ""Mybpc3"", ""Mylk2"", ""Myh7"")","Myh8,Myh4,Myh3,Myh2,Mybpc3,Mylk2,Myh7"
"21","GOBP_ACTIN_NUCLEATION","0.509526099232326","1","NA","0.205059323967537","0.899433067511889","44","c(""Coro1a"", ""Was"", ""Gmfg"", ""Arpc3"", ""Lmod2"", ""Arpc1b"", ""Arpc5l"", ""Arpc4"", ""Arfip2"")","Coro1a,Was,Gmfg,Arpc3,Lmod2,Arpc1b,Arpc5l,Arpc4,Arfip2"
"22","GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION","0.997002997002997","1","0.00250132493941571","-0.2650409637118","-0.678153378718216","166","c(""Nphs1"", ""Lmod3"", ""Pfn4"", ""Add2"", ""Enah"", ""Ghsr"", ""Tmod4"", ""Kank4"", ""Tmod2"", ""Wasf3"", ""Fhod3"", ""Kirrel"", ""Fam107a"", ""Arhgap40"", ""Capza3"", ""Lmod1"", ""Csf3"", ""Eln"", ""Arhgap28"")","Nphs1,Lmod3,Pfn4,Add2,Enah,Ghsr,Tmod4,Kank4,Tmod2,Wasf3,Fhod3,Kirrel,Fam107a,Arhgap40,Capza3,Lmod1,Csf3,Eln,Arhgap28"
"23","GOBP_ACTION_POTENTIAL","0.0118819095046591","0.184367154677283","0.380730400722792","-0.494972620574541","-1.26024126037921","135","c(""Scn10a"", ""Ryr2"", ""Kcnh7"", ""Tacr1"", ""Scn3a"", ""Kcna2"", ""Ctnna3"", ""Ank2"", ""Slc8a2"", ""Atp1a2"", ""Rnf207"", ""Scn5a"", ""Akap6"", ""Scn8a"", ""Kcna1"", ""Slc4a3"", ""Scn9a"", ""Kcnj5"", ""Scn4a"", ""Cacna1g"", ""Scn3b"", ""Scn1a"", ""Kcne1"", ""Hcn4"", ""Nps"", ""Cacna1i"", ""Kcnj3"", ""Grik2"", ""Chrna4"", ""Gjc1"", ""Tbx18"", ""Kcna5"", ""Kcnab2"", ""Kcnd2"", ""Scn4b"", ""Kcne4"", ""Cnr1"", ""Gja1"", ""Kcnj8"", ""Gja5"", ""Kcnc2"", ""Adra1a"", ""Scn11a"", ""Cacna2d1"", ""Kcnmb4"")","Scn10a,Ryr2,Kcnh7,Tacr1,Scn3a,Kcna2,Ctnna3,Ank2,Slc8a2,Atp1a2,Rnf207,Scn5a,Akap6,Scn8a,Kcna1,Slc4a3,Scn9a,Kcnj5,Scn4a,Cacna1g,Scn3b,Scn1a,Kcne1,Hcn4,Nps,Cacna1i,Kcnj3,Grik2,Chrna4,Gjc1,Tbx18,Kcna5,Kcnab2,Kcnd2,Scn4b,Kcne4,Cnr1,Gja1,Kcnj8,Gja5,Kcnc2,Adra1a,Scn11a,Cacna2d1,Kcnmb4"
"24","GOBP_ACTIVATED_T_CELL_PROLIFERATION","0.853061224489796","1","0.0202691096367175","-0.332251134809265","-0.793637330194343","42","c(""Il2"", ""Btn2a2"", ""Slamf1"", ""Il12rb1"", ""Crtam"", ""Ido1"", ""Il2ra"", ""Il27ra"", ""Cd274"", ""Il12b"", ""Il23r"", ""Epo"", ""Icosl"", ""Igfbp2"", ""Jak3"")","Il2,Btn2a2,Slamf1,Il12rb1,Crtam,Ido1,Il2ra,Il27ra,Cd274,Il12b,Il23r,Epo,Icosl,Igfbp2,Jak3"
"25","GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY","0.0269430051813472","0.297316062176166","0.282013350011725","-0.596112301958339","-1.37819765394473","28","c(""Drd5"", ""Rxfp1"", ""Calcr"", ""Lhcgr"", ""Tshr"", ""Crhr1"", ""Glp1r"", ""Adora3"", ""Rxfp2"", ""Acr"", ""Fshr"")","Drd5,Rxfp1,Calcr,Lhcgr,Tshr,Crhr1,Glp1r,Adora3,Rxfp2,Acr,Fshr"
"26","GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY","0.529411764705882","1","0.237793834423688","0.301066927276489","0.957351114635374","19","c(""Ifi205"", ""Cideb"", ""Bad"", ""Lgmn"", ""Pycard"")","Ifi205,Cideb,Bad,Lgmn,Pycard"
"27","GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS","0.998996990972919","1","0.00323243877654383","-0.192020372037377","-0.477928154538397","73","c(""Ngfr"", ""Robo1"", ""Khdc1a"", ""Nlrp1a"", ""Khdc1b"", ""Dlc1"", ""Khdc1c"", ""Bcl2l10"", ""F2r"", ""Nlrp12"", ""Acer2"", ""Pmaip1"", ""Tnfsf15"", ""Jak2"", ""Slc22a2"", ""Hip1"")","Ngfr,Robo1,Khdc1a,Nlrp1a,Khdc1b,Dlc1,Khdc1c,Bcl2l10,F2r,Nlrp12,Acer2,Pmaip1,Tnfsf15,Jak2,Slc22a2,Hip1"
"28","GOBP_ACTIVATION_OF_GTPASE_ACTIVITY","0.999000999000999","1","0.0014426950408889","-0.180650225436548","-0.455850835780268","97","c(""Rasgrf1"", ""Ntrk3"", ""Tbc1d21"", ""Apc2"", ""Rasgrp1"", ""Epha2"", ""Arhgef15"", ""Arhgap22"", ""Garnl3"", ""Tbc1d9"", ""Ccr7"", ""Sipa1"", ""Tbc1d2"", ""Syde2"", ""Tbc1d1"", ""Ptk2b"", ""Gpr65"", ""Gmip"", ""Arhgef5"", ""Ngef"", ""Tiam1"", ""Nedd9"", ""Tbc1d30"", ""Tbck"", ""Sipa1l3"", ""Ect2"", ""Epha1"", ""Ralgapa2"", ""Rabgap1"", ""Rabgap1l"", ""Crkl"", ""Ralgapb"", ""Arhgef19"", ""Arhgap29"", ""Slc27a4"", ""Tbc1d5"", ""Usp32"", ""Arhgap42"", ""Sipa1l1"", ""Usp6nl"", ""Tbc1d25"", ""Rap1gap2"", ""Tbc1d8b"", ""Rundc1"", ""Tbc1d10b"", ""Arhgap25"")","Rasgrf1,Ntrk3,Tbc1d21,Apc2,Rasgrp1,Epha2,Arhgef15,Arhgap22,Garnl3,Tbc1d9,Ccr7,Sipa1,Tbc1d2,Syde2,Tbc1d1,Ptk2b,Gpr65,Gmip,Arhgef5,Ngef,Tiam1,Nedd9,Tbc1d30,Tbck,Sipa1l3,Ect2,Epha1,Ralgapa2,Rabgap1,Rabgap1l,Crkl,Ralgapb,Arhgef19,Arhgap29,Slc27a4,Tbc1d5,Usp32,Arhgap42,Sipa1l1,Usp6nl,Tbc1d25,Rap1gap2,Tbc1d8b,Rundc1,Tbc1d10b,Arhgap25"
"29","GOBP_ACTIVATION_OF_IMMUNE_RESPONSE","NA","NA","NA","0.278603588284779","NA","267","c(""Sh2d1a"", ""Thy1"", ""Klhl6"", ""Tespa1"", ""Laptm5"", ""Stap1"", ""Cd79a"", ""Blk"", ""Cd300a"", ""Cd79b"", ""C1qc"", ""Cd8a"", ""Lilra6"", ""Skap1"", ""Cd8b1"", ""Vsig4"", ""Ms4a1"", ""Gata3"", ""Fcer1g"", ""Cd19"", ""C1qb"", ""C3"", ""Ifi205"", ""Il1b"", ""Serping1"", ""C1qa"", ""Cmtm3"", ""C4b"", ""Inpp5d"", ""Ptpn6"", ""Ffar2"", ""Mef2c"", ""Colec11"", ""Vav1"", ""Bank1"", ""Cfh"", ""Fyb"", ""Rftn1"", ""Pde4b"", ""Cfp"", ""Cd160"", ""C1rl"", ""Tyrobp"", ""Phpt1"", ""Myo1g"", ""Clu"")","Sh2d1a,Thy1,Klhl6,Tespa1,Laptm5,Stap1,Cd79a,Blk,Cd300a,Cd79b,C1qc,Cd8a,Lilra6,Skap1,Cd8b1,Vsig4,Ms4a1,Gata3,Fcer1g,Cd19,C1qb,C3,Ifi205,Il1b,Serping1,C1qa,Cmtm3,C4b,Inpp5d,Ptpn6,Ffar2,Mef2c,Colec11,Vav1,Bank1,Cfh,Fyb,Rftn1,Pde4b,Cfp,Cd160,C1rl,Tyrobp,Phpt1,Myo1g,Clu"
"30","GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE","0.989939637826962","1","0.00599657425469861","-0.212200046642678","-0.520595120246004","55","c(""Clec7a"", ""Zcchc3"", ""Mbl2"", ""Klrc3"", ""Klrk1"", ""Fcnb"", ""Pak3"", ""Klrc2"", ""Ifi204"", ""Tbk1"", ""Mndal"", ""Tlr4"", ""Syk"", ""Nlrc4"", ""Ep300"", ""Map3k7"", ""Hexim1"", ""Lyn"", ""Sin3a"", ""Clec4n"", ""Prkdc"", ""Sfpq"", ""Ikbkb"", ""Traf6"", ""Znfx1"", ""Rbm14"")","Clec7a,Zcchc3,Mbl2,Klrc3,Klrk1,Fcnb,Pak3,Klrc2,Ifi204,Tbk1,Mndal,Tlr4,Syk,Nlrc4,Ep300,Map3k7,Hexim1,Lyn,Sin3a,Clec4n,Prkdc,Sfpq,Ikbkb,Traf6,Znfx1,Rbm14"
"31","GOBP_ACTIVATION_OF_JANUS_KINASE_ACTIVITY","0.0946320181467206","0.554722082469621","0.287805130535564","0.429588787912451","1.229356325582","15","c(""Ccl5"", ""Cd300a"", ""Pibf1"")","Ccl5,Cd300a,Pibf1"
"32","GOBP_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY","0.732972972972973","1","0.0314928902471297","-0.396366090871578","-0.846457390303454","16","c(""Mas1"", ""Malt1"", ""Tlr6"", ""Tnfsf15"", ""Tnfrsf10b"", ""Tlr3"", ""Map3k7"", ""Card10"", ""Card14"", ""Traf6"", ""Zfp91"", ""Tirap"")","Mas1,Malt1,Tlr6,Tnfsf15,Tnfrsf10b,Tlr3,Map3k7,Card10,Card14,Traf6,Zfp91,Tirap"
"33","GOBP_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY","0.773760330578512","1","0.0264649017470855","-0.358549821109134","-0.834026320989831","30","c(""Adcyap1r1"", ""Sele"", ""Plcb2"", ""Htr2a"", ""Pth"", ""Gpr55"", ""Avpr1b"")","Adcyap1r1,Sele,Plcb2,Htr2a,Pth,Gpr55,Avpr1b"
"34","GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY","NA","NA","NA","0.194257431388257","NA","133","c(""Grem1"", ""Angpt1"", ""Efna5"", ""Ccl5"", ""Cd300a"", ""Ntf3"", ""Tal1"", ""Cd86"", ""Pibf1"", ""Pdgfb"")","Grem1,Angpt1,Efna5,Ccl5,Cd300a,Ntf3,Tal1,Cd86,Pibf1,Pdgfb"
"35","GOBP_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY","0.958549222797927","1","0.0130773356900516","-0.257157219203059","-0.594541456427409","28","c(""Ntrk3"", ""Nrg1"", ""Adra2b"", ""Adra2c"")","Ntrk3,Nrg1,Adra2b,Adra2c"
"36","GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY","0.53204476093591","1","0.0436251240000606","-0.416454769235021","-0.997492159018904","43","c(""Cfc1"", ""Igsf1"", ""Cer1"", ""Fgf10"", ""Dmrt1"", ""Gdf2"", ""Gdf6"", ""Magi2"", ""Nodal"")","Cfc1,Igsf1,Cer1,Fgf10,Dmrt1,Gdf2,Gdf6,Magi2,Nodal"
"37","GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION","0.928071928071928","1","0.0127010968624207","-0.329839788361244","-0.844686351679842","181","c(""Frmd3"", ""Rhpn1"", ""Tacr1"", ""Lmod3"", ""Myh11"", ""Mypn"", ""Six4"", ""Myh3"", ""Mylk3"", ""Tmod4"", ""Tmod2"", ""Fhod3"", ""Tgfb3"", ""Myl9"", ""Tnnt3"", ""Obsl1"", ""Ppm1e"", ""Lmod1"", ""Myom2"", ""Myoz2"", ""Eln"", ""Cnn1"", ""Arhgap28"", ""Dlc1"", ""Capn3"", ""Casq1"", ""Phactr1"", ""Ttn"", ""Flnc"", ""Actn2"", ""Neb"", ""Pdgfra"", ""Arhgef15"", ""Ttc8"", ""Tmeff2"", ""Ankrd1"", ""Myh6"", ""Myoc"", ""Nrp1"", ""Anln"", ""Nebl"", ""Ptger4"", ""Met"", ""Alms1"", ""Myoz1"", ""Pgm5"", ""Tmod1"", ""Itgb5"", ""Edn1"", ""Tnnt2"", ""Asap3"", ""Sorbs1"", ""Tjp1"", ""Ptk2b"", ""S1pr1"", ""Bmp10"", ""Gpr65"", 
""Frmd7"", ""Cdc42bpa"", ""Arhgef5"", ""Limch1"")","Frmd3,Rhpn1,Tacr1,Lmod3,Myh11,Mypn,Six4,Myh3,Mylk3,Tmod4,Tmod2,Fhod3,Tgfb3,Myl9,Tnnt3,Obsl1,Ppm1e,Lmod1,Myom2,Myoz2,Eln,Cnn1,Arhgap28,Dlc1,Capn3,Casq1,Phactr1,Ttn,Flnc,Actn2,Neb,Pdgfra,Arhgef15,Ttc8,Tmeff2,Ankrd1,Myh6,Myoc,Nrp1,Anln,Nebl,Ptger4,Met,Alms1,Myoz1,Pgm5,Tmod1,Itgb5,Edn1,Tnnt2,Asap3,Sorbs1,Tjp1,Ptk2b,S1pr1,Bmp10,Gpr65,Frmd7,Cdc42bpa,Arhgef5,Limch1"
